Name,Flow,Amount
SUV_CSNG_SD,CO2_E,0.12107142852421715
SUV_CSNG_SD,MOB_PRIVATE_SD,1.0
SUV_CSNG_SD,SNG_HP,-0.7167428568633656
SUV_DIESEL_ELD,CO2_E,0.11971142852174728
SUV_DIESEL_ELD,DIESEL,-0.4495457140991489
SUV_DIESEL_ELD,MOB_PRIVATE_ELD,1.0
SUV_DIESEL_LD,CO2_E,0.11971142852174728
SUV_DIESEL_LD,DIESEL,-0.4495457140991489
SUV_DIESEL_LD,MOB_PRIVATE_LD,1.0
SUV_DIESEL_MD,CO2_E,0.11971142852174728
SUV_DIESEL_MD,DIESEL,-0.4495457140991489
SUV_DIESEL_MD,MOB_PRIVATE_MD,1.0
SUV_DIESEL_SD,CO2_E,0.11971142852174728
SUV_DIESEL_SD,DIESEL,-0.4495457140991489
SUV_DIESEL_SD,MOB_PRIVATE_SD,1.0
SUV_ETOH_E10_ELD,CO2_E,0.16491714278870082
SUV_ETOH_E10_ELD,ETHANOL,-0.07031999997081659
SUV_ETOH_E10_ELD,GASOLINE,-0.636228571164531
SUV_ETOH_E10_ELD,MOB_PRIVATE_ELD,1.0
SUV_ETOH_E10_LD,CO2_E,0.16491714278870082
SUV_ETOH_E10_LD,ETHANOL,-0.07031999997081659
SUV_ETOH_E10_LD,GASOLINE,-0.636228571164531
SUV_ETOH_E10_LD,MOB_PRIVATE_LD,1.0
SUV_ETOH_E10_MD,CO2_E,0.16491714278870082
SUV_ETOH_E10_MD,ETHANOL,-0.07031999997081659
SUV_ETOH_E10_MD,GASOLINE,-0.636228571164531
SUV_ETOH_E10_MD,MOB_PRIVATE_MD,1.0
SUV_ETOH_E10_SD,CO2_E,0.16491714278870082
SUV_ETOH_E10_SD,ETHANOL,-0.07031999997081659
SUV_ETOH_E10_SD,GASOLINE,-0.636228571164531
SUV_ETOH_E10_SD,MOB_PRIVATE_SD,1.0
SUV_ETOH_E85_ELD,CO2_E,0.1531971427935647
SUV_ETOH_E85_ELD,ETHANOL,-0.6010685711791227
SUV_ETOH_E85_ELD,GASOLINE,-0.10631714281302032
SUV_ETOH_E85_ELD,MOB_PRIVATE_ELD,1.0
SUV_ETOH_E85_LD,CO2_E,0.1531971427935647
SUV_ETOH_E85_LD,ETHANOL,-0.6010685711791227
SUV_ETOH_E85_LD,GASOLINE,-0.10631714281302032
SUV_ETOH_E85_LD,MOB_PRIVATE_LD,1.0
SUV_ETOH_E85_MD,CO2_E,0.1531971427935647
SUV_ETOH_E85_MD,ETHANOL,-0.6010685711791227
SUV_ETOH_E85_MD,GASOLINE,-0.10631714281302032
SUV_ETOH_E85_MD,MOB_PRIVATE_MD,1.0
SUV_ETOH_E85_SD,CO2_E,0.1531971427935647
SUV_ETOH_E85_SD,ETHANOL,-0.6010685711791227
SUV_ETOH_E85_SD,GASOLINE,-0.10631714281302032
SUV_ETOH_E85_SD,MOB_PRIVATE_SD,1.0
SUV_EV_ELD,ELECTRICITY_MV,-0.2038139533763929
SUV_EV_ELD,MOB_PRIVATE_ELD,1.0
SUV_EV_LD,ELECTRICITY_MV,-0.2038139533763929
SUV_EV_LD,MOB_PRIVATE_LD,1.0
SUV_EV_MD,ELECTRICITY_MV,-0.2038139533763929
SUV_EV_MD,MOB_PRIVATE_MD,1.0
SUV_EV_SD,ELECTRICITY_MV,-0.2038139533763929
SUV_EV_SD,MOB_PRIVATE_SD,1.0
SUV_FC_H2_ELD,H2_HP,-0.29985074653458316
SUV_FC_H2_ELD,MOB_PRIVATE_ELD,1.0
SUV_FC_H2_LD,H2_HP,-0.29985074653458316
SUV_FC_H2_LD,MOB_PRIVATE_LD,1.0
SUV_FC_H2_MD,H2_HP,-0.29985074653458316
SUV_FC_H2_MD,MOB_PRIVATE_MD,1.0
SUV_FC_H2_SD,H2_HP,-0.29985074653458316
SUV_FC_H2_SD,MOB_PRIVATE_SD,1.0
SUV_GASOLINE_ELD,CO2_E,0.12349285730791987
SUV_GASOLINE_ELD,GASOLINE,-0.4560357148952596
SUV_GASOLINE_ELD,MOB_PRIVATE_ELD,1.0
SUV_GASOLINE_LD,CO2_E,0.12349285730791987
SUV_GASOLINE_LD,GASOLINE,-0.4560357148952596
SUV_GASOLINE_LD,MOB_PRIVATE_LD,1.0
SUV_GASOLINE_MD,CO2_E,0.12349285730791987
SUV_GASOLINE_MD,GASOLINE,-0.4560357148952596
SUV_GASOLINE_MD,MOB_PRIVATE_MD,1.0
SUV_GASOLINE_SD,CO2_E,0.12349285730791987
SUV_GASOLINE_SD,GASOLINE,-0.4560357148952596
SUV_GASOLINE_SD,MOB_PRIVATE_SD,1.0
SUV_HY_GASOLINE_ELD,CO2_E,0.11301428566738381
SUV_HY_GASOLINE_ELD,GASOLINE,-0.4771714283733982
SUV_HY_GASOLINE_ELD,MOB_PRIVATE_ELD,1.0
SUV_HY_GASOLINE_LD,CO2_E,0.11301428566738381
SUV_HY_GASOLINE_LD,GASOLINE,-0.4771714283733982
SUV_HY_GASOLINE_LD,MOB_PRIVATE_LD,1.0
SUV_HY_GASOLINE_MD,CO2_E,0.11301428566738381
SUV_HY_GASOLINE_MD,GASOLINE,-0.4771714283733982
SUV_HY_GASOLINE_MD,MOB_PRIVATE_MD,1.0
SUV_HY_GASOLINE_SD,CO2_E,0.11301428566738381
SUV_HY_GASOLINE_SD,GASOLINE,-0.4771714283733982
SUV_HY_GASOLINE_SD,MOB_PRIVATE_SD,1.0
SUV_PHEV_GASOLINE_ELD,CO2_E,0.06564000029636301
SUV_PHEV_GASOLINE_ELD,ELECTRICITY_MV,-0.141438571474732
SUV_PHEV_GASOLINE_ELD,GASOLINE,-0.27740714410962936
SUV_PHEV_GASOLINE_ELD,MOB_PRIVATE_ELD,1.0
SUV_PHEV_GASOLINE_LD,CO2_E,0.06564000029636301
SUV_PHEV_GASOLINE_LD,ELECTRICITY_MV,-0.141438571474732
SUV_PHEV_GASOLINE_LD,GASOLINE,-0.27740714410962936
SUV_PHEV_GASOLINE_LD,MOB_PRIVATE_LD,1.0
SUV_PHEV_GASOLINE_MD,CO2_E,0.06564000029636301
SUV_PHEV_GASOLINE_MD,ELECTRICITY_MV,-0.141438571474732
SUV_PHEV_GASOLINE_MD,GASOLINE,-0.27740714410962936
SUV_PHEV_GASOLINE_MD,MOB_PRIVATE_MD,1.0
SUV_PHEV_GASOLINE_SD,CO2_E,0.06564000029636301
SUV_PHEV_GASOLINE_SD,ELECTRICITY_MV,-0.141438571474732
SUV_PHEV_GASOLINE_SD,GASOLINE,-0.27740714410962936
SUV_PHEV_GASOLINE_SD,MOB_PRIVATE_SD,1.0
SUV_PROPANE_ELD,CO2_E,0.1481742856527921
SUV_PROPANE_ELD,MOB_PRIVATE_ELD,1.0
SUV_PROPANE_ELD,PROPANE,-0.707385713992143
SUV_PROPANE_LD,CO2_E,0.1481742856527921
SUV_PROPANE_LD,MOB_PRIVATE_LD,1.0
SUV_PROPANE_LD,PROPANE,-0.707385713992143
SUV_PROPANE_MD,CO2_E,0.1481742856527921
SUV_PROPANE_MD,MOB_PRIVATE_MD,1.0
SUV_PROPANE_MD,PROPANE,-0.707385713992143
SUV_PROPANE_SD,CO2_E,0.1481742856527921
SUV_PROPANE_SD,MOB_PRIVATE_SD,1.0
SUV_PROPANE_SD,PROPANE,-0.707385713992143
TIDAL,ELECTRICITY_MV,1.0
TIDAL,RES_TIDAL,-1.0
TOLUENE,TOLUENE,1.0
TRAFO_EH,ELECTRICITY_EHV,-1.018
TRAFO_EH,ELECTRICITY_HV,1.0
TRAFO_HE,ELECTRICITY_EHV,1.0
TRAFO_HE,ELECTRICITY_HV,-1.018
TRAFO_HM,ELECTRICITY_HV,-1.027
TRAFO_HM,ELECTRICITY_MV,1.0
TRAFO_LM,ELECTRICITY_LV,-1.045
TRAFO_LM,ELECTRICITY_MV,1.0
TRAFO_MH,ELECTRICITY_HV,1.0
TRAFO_MH,ELECTRICITY_MV,-1.027
TRAFO_ML,ELECTRICITY_LV,1.0
TRAFO_ML,ELECTRICITY_MV,-1.045
TRAIN_BIODIESEL_ELD,BIO_DIESEL,-0.8185357109350272
TRAIN_BIODIESEL_ELD,CO2_E,0.08145428538085149
TRAIN_BIODIESEL_ELD,MOB_PUBLIC_ELD,1.0
TRAIN_BIODIESEL_LD,BIO_DIESEL,-0.8185357109350272
TRAIN_BIODIESEL_LD,CO2_E,0.08145428538085149
TRAIN_BIODIESEL_LD,MOB_PUBLIC_LD,1.0
TRAIN_DIESEL_ELD,CO2_E,0.08145428538085149
TRAIN_DIESEL_ELD,DIESEL,-0.8185357109350272
TRAIN_DIESEL_ELD,MOB_PUBLIC_ELD,1.0
TRAIN_DIESEL_LD,CO2_E,0.08145428538085149
TRAIN_DIESEL_LD,DIESEL,-0.8185357109350272
TRAIN_DIESEL_LD,MOB_PUBLIC_LD,1.0
TRAIN_ELEC_ELD,ELECTRICITY_EHV,-0.07346857087204046
TRAIN_ELEC_ELD,MOB_PUBLIC_ELD,1.0
TRAIN_ELEC_LD,ELECTRICITY_EHV,-0.07346857087204046
TRAIN_ELEC_LD,MOB_PUBLIC_LD,1.0
TRAIN_FREIGHT_BIODIESEL_ELD,BIO_DIESEL,-0.040727142690425745
TRAIN_FREIGHT_BIODIESEL_ELD,CO2_E,0.0007985714253024656
TRAIN_FREIGHT_BIODIESEL_ELD,MOB_FREIGHT_ELD,1.0
TRAIN_FREIGHT_BIODIESEL_LD,BIO_DIESEL,-0.040727142690425745
TRAIN_FREIGHT_BIODIESEL_LD,CO2_E,0.0007985714253024656
TRAIN_FREIGHT_BIODIESEL_LD,MOB_FREIGHT_LD,1.0
TRAIN_FREIGHT_DIESEL_ELD,CO2_E,0.0007985714253024656
TRAIN_FREIGHT_DIESEL_ELD,DIESEL,-0.040727142690425745
TRAIN_FREIGHT_DIESEL_ELD,MOB_FREIGHT_ELD,1.0
TRAIN_FREIGHT_DIESEL_LD,CO2_E,0.0007985714253024656
TRAIN_FREIGHT_DIESEL_LD,DIESEL,-0.040727142690425745
TRAIN_FREIGHT_DIESEL_LD,MOB_FREIGHT_LD,1.0
TRAIN_FREIGHT_ELEC_ELD,ELECTRICITY_EHV,-0.05430285692056767
TRAIN_FREIGHT_ELEC_ELD,MOB_FREIGHT_ELD,1.0
TRAIN_FREIGHT_ELEC_LD,ELECTRICITY_EHV,-0.05430285692056767
TRAIN_FREIGHT_ELEC_LD,MOB_FREIGHT_LD,1.0
TRAIN_FREIGHT_H2_ELD,H2_EHP,-0.26592428462572104
TRAIN_FREIGHT_H2_ELD,MOB_FREIGHT_ELD,1.0
TRAIN_FREIGHT_H2_LD,H2_EHP,-0.26592428462572104
TRAIN_FREIGHT_H2_LD,MOB_FREIGHT_LD,1.0
TRAIN_FREIGHT_NG_ELD,CO2_E,0.04551857124224054
TRAIN_FREIGHT_NG_ELD,MOB_FREIGHT_ELD,1.0
TRAIN_FREIGHT_NG_ELD,NG_HP,-0.20044142775091886
TRAIN_FREIGHT_NG_LD,CO2_E,0.04551857124224054
TRAIN_FREIGHT_NG_LD,MOB_FREIGHT_LD,1.0
TRAIN_FREIGHT_NG_LD,NG_HP,-0.20044142775091886
TRAIN_FREIGHT_SNG_ELD,CO2_E,0.04551857124224054
TRAIN_FREIGHT_SNG_ELD,MOB_FREIGHT_ELD,1.0
TRAIN_FREIGHT_SNG_ELD,SNG_HP,-0.20044142775091886
TRAIN_FREIGHT_SNG_LD,CO2_E,0.04551857124224054
TRAIN_FREIGHT_SNG_LD,MOB_FREIGHT_LD,1.0
TRAIN_FREIGHT_SNG_LD,SNG_HP,-0.20044142775091886
TRAIN_H2_ELD,H2_EHP,-0.24915428469436926
TRAIN_H2_ELD,MOB_PUBLIC_ELD,1.0
TRAIN_H2_LD,H2_EHP,-0.24915428469436926
TRAIN_H2_LD,MOB_PUBLIC_LD,1.0
TRAIN_NG_ELD,CO2_E,0.060691428322987385
TRAIN_NG_ELD,MOB_PUBLIC_ELD,1.0
TRAIN_NG_ELD,NG_HP,-0.1900599992219868
TRAIN_NG_LD,CO2_E,0.060691428322987385
TRAIN_NG_LD,MOB_PUBLIC_LD,1.0
TRAIN_NG_LD,NG_HP,-0.1900599992219868
TRAIN_SNG_ELD,CO2_E,0.060691428322987385
TRAIN_SNG_ELD,MOB_PUBLIC_ELD,1.0
TRAIN_SNG_ELD,SNG_HP,-0.1900599992219868
TRAIN_SNG_LD,CO2_E,0.060691428322987385
TRAIN_SNG_LD,MOB_PUBLIC_LD,1.0
TRAIN_SNG_LD,SNG_HP,-0.1900599992219868
TRAMWAY_SD,ELECTRICITY_HV,-0.13416000013298784
TRAMWAY_SD,MOB_PUBLIC_SD,1.0
TRUCK_LH_BIODIESEL_B100_LD,BIO_DIESEL,-0.39010857088412676
TRUCK_LH_BIODIESEL_B100_LD,CO2_E,0.10296857128486607
TRUCK_LH_BIODIESEL_B100_LD,MOB_FREIGHT_LD,1.0
TRUCK_LH_BIODIESEL_B20_LD,BIO_DIESEL,-0.07785428560563044
TRUCK_LH_BIODIESEL_B20_LD,CO2_E,0.10296857128486607
TRUCK_LH_BIODIESEL_B20_LD,DIESEL,-0.3114171424225218
TRUCK_LH_BIODIESEL_B20_LD,MOB_FREIGHT_LD,1.0
TRUCK_LH_CNG_LD,CO2_E,0.0887857142643015
TRUCK_LH_CNG_LD,MOB_FREIGHT_LD,1.0
TRUCK_LH_CNG_LD,NG_HP,-0.47459999988553886
TRUCK_LH_CSNG_LD,CO2_E,0.0887857142643015
TRUCK_LH_CSNG_LD,MOB_FREIGHT_LD,1.0
TRUCK_LH_CSNG_LD,SNG_HP,-0.47459999988553886
TRUCK_LH_DIESEL_LD,CO2_E,0.10882857127668771
TRUCK_LH_DIESEL_LD,DIESEL,-0.41522285656336233
TRUCK_LH_DIESEL_LD,MOB_FREIGHT_LD,1.0
TRUCK_LH_EV_LD,ELECTRICITY_MV,-0.8624571431817772
TRUCK_LH_EV_LD,MOB_FREIGHT_LD,1.0
TRUCK_LH_GASOLINE_LD,CO2_E,0.12808285696410168
TRUCK_LH_GASOLINE_LD,GASOLINE,-0.4738228564815788
TRUCK_LH_GASOLINE_LD,MOB_FREIGHT_LD,1.0
TRUCK_LH_HY_DIESEL_LD,CO2_E,0.09041142844524826
TRUCK_LH_HY_DIESEL_LD,DIESEL,-0.34322857094955356
TRUCK_LH_HY_DIESEL_LD,MOB_FREIGHT_LD,1.0
TRUCK_LH_PROPANE_LD,CO2_E,0.11385142841253484
TRUCK_LH_PROPANE_LD,MOB_FREIGHT_LD,1.0
TRUCK_LH_PROPANE_LD,PROPANE,-0.5073085707205597
TRUCK_SH_BIODIESEL_B100_MD,BIO_DIESEL,-0.40015428515582097
TRUCK_SH_BIODIESEL_B100_MD,CO2_E,0.10547999985278964
TRUCK_SH_BIODIESEL_B100_MD,MOB_FREIGHT_MD,1.0
TRUCK_SH_BIODIESEL_B100_SD,BIO_DIESEL,-0.40015428515582097
TRUCK_SH_BIODIESEL_B100_SD,CO2_E,0.10547999985278964
TRUCK_SH_BIODIESEL_B100_SD,MOB_FREIGHT_SD,1.0
TRUCK_SH_BIODIESEL_B20_MD,BIO_DIESEL,-0.08036571417355401
TRUCK_SH_BIODIESEL_B20_MD,CO2_E,0.10547999985278964
TRUCK_SH_BIODIESEL_B20_MD,DIESEL,-0.3206257138382415
TRUCK_SH_BIODIESEL_B20_MD,MOB_FREIGHT_MD,1.0
TRUCK_SH_BIODIESEL_B20_SD,BIO_DIESEL,-0.08036571417355401
TRUCK_SH_BIODIESEL_B20_SD,CO2_E,0.10547999985278964
TRUCK_SH_BIODIESEL_B20_SD,DIESEL,-0.3206257138382415
TRUCK_SH_BIODIESEL_B20_SD,MOB_FREIGHT_SD,1.0
TRUCK_SH_CNG_MD,CO2_E,0.08474999997956052
TRUCK_SH_CNG_MD,MOB_FREIGHT_MD,1.0
TRUCK_SH_CNG_MD,NG_HP,-0.4907428570245028
TRUCK_SH_CNG_SD,CO2_E,0.08474999997956052
TRUCK_SH_CNG_SD,MOB_FREIGHT_SD,1.0
TRUCK_SH_CNG_SD,NG_HP,-0.4907428570245028
TRUCK_SH_CSNG_MD,CO2_E,0.08474999997956052
TRUCK_SH_CSNG_MD,MOB_FREIGHT_MD,1.0
TRUCK_SH_CSNG_MD,SNG_HP,-0.4907428570245028
TRUCK_SH_CSNG_SD,CO2_E,0.08474999997956052
TRUCK_SH_CSNG_SD,MOB_FREIGHT_SD,1.0
TRUCK_SH_CSNG_SD,SNG_HP,-0.4907428570245028
TRUCK_SH_DIESEL_MD,CO2_E,0.10547999985278964
TRUCK_SH_DIESEL_MD,DIESEL,-0.40015428515582097
TRUCK_SH_DIESEL_MD,MOB_FREIGHT_MD,1.0
TRUCK_SH_DIESEL_SD,CO2_E,0.10547999985278964
TRUCK_SH_DIESEL_SD,DIESEL,-0.40015428515582097
TRUCK_SH_DIESEL_SD,MOB_FREIGHT_SD,1.0
TRUCK_SH_EV_MD,ELECTRICITY_MV,-0.3050542858291101
TRUCK_SH_EV_MD,MOB_FREIGHT_MD,1.0
TRUCK_SH_EV_SD,ELECTRICITY_MV,-0.3050542858291101
TRUCK_SH_EV_SD,MOB_FREIGHT_SD,1.0
TRUCK_SH_GASOLINE_MD,CO2_E,0.1322685712439743
TRUCK_SH_GASOLINE_MD,GASOLINE,-0.4872171421771711
TRUCK_SH_GASOLINE_MD,MOB_FREIGHT_MD,1.0
TRUCK_SH_GASOLINE_SD,CO2_E,0.1322685712439743
TRUCK_SH_GASOLINE_SD,GASOLINE,-0.4872171421771711
TRUCK_SH_GASOLINE_SD,MOB_FREIGHT_SD,1.0
TRUCK_SH_HY_DIESEL_MD,CO2_E,0.09375999986914633
TRUCK_SH_HY_DIESEL_MD,DIESEL,-0.3549485709331968
TRUCK_SH_HY_DIESEL_MD,MOB_FREIGHT_MD,1.0
TRUCK_SH_HY_DIESEL_SD,CO2_E,0.09375999986914633
TRUCK_SH_HY_DIESEL_SD,DIESEL,-0.3549485709331968
TRUCK_SH_HY_DIESEL_SD,MOB_FREIGHT_SD,1.0
TRUCK_SH_PROPANE_MD,CO2_E,0.11636285698045841
TRUCK_SH_PROPANE_MD,MOB_FREIGHT_MD,1.0
TRUCK_SH_PROPANE_MD,PROPANE,-0.520702856416152
TRUCK_SH_PROPANE_SD,CO2_E,0.11636285698045841
TRUCK_SH_PROPANE_SD,MOB_FREIGHT_SD,1.0
TRUCK_SH_PROPANE_SD,PROPANE,-0.520702856416152
UNMINEABLE_COAL_SEAM,CO2_C,-1.0
UNMINEABLE_COAL_SEAM,CO2_E,0.05
UNMINEABLE_COAL_SEAM,CO2_S,0.95
UNMINEABLE_COAL_SEAM,ELECTRICITY_MV,-0.0001
URANIUM,URANIUM,1.0
WIND_OFFSHORE,ELECTRICITY_MV,1.0
WIND_OFFSHORE,RES_WIND_OFFSHORE,-1.0
WIND_ONSHORE,ELECTRICITY_MV,1.0
WIND_ONSHORE,RES_WIND_ONSHORE,-1.0
WOOD_METHANOL,BIO_METHANOL,1.0
WOOD_METHANOL,CO2_A,0.5412917594231924
WOOD_METHANOL,ELECTRICITY_MV,2.636
WOOD_METHANOL,H2_MP,-4.546
WOOD_METHANOL,HEAT_LOW_T_DECEN,1.0
WOOD_METHANOL,WOOD,-2.0134120265687674
XYLENE,XYLENE,1.0
